Date,Daily_Returns,Cumulative_Returns,Volatility_21d
2022-01-03,,,
2022-01-04,0.0041957394314349195,0.0041957394314349195,
2022-01-05,-0.019360055726917125,-0.015245546044690417,
2022-01-06,0.02172669114437653,0.006149909829445743,
2022-01-07,-0.025663322177287395,-0.019671239465156032,
2022-01-10,-0.01050931903284169,-0.02997382716668695,
2022-01-11,0.009658052869347511,-0.020605263104812033,
2022-01-12,0.0029342724055714253,-0.017731452154178595,
2022-01-13,0.006056194845368346,-0.011782642437947244,
2022-01-14,-0.012897308929446849,-0.024527986987866623,
2022-01-18,-0.01944409430667593,-0.04349515680239757,
2022-01-19,-0.009133589031771194,-0.05223147894706326,
2022-01-20,-0.017480599808100905,-0.06879904117430535,
2022-01-21,-0.018732856053717217,-0.08624309469307057,
2022-01-24,0.034359726393722756,-0.054846657436349644,
2022-01-25,-0.017331322613618916,-0.07122741493566054,
2022-01-26,-0.02405740970409609,-0.09357127753648575,
2022-01-27,0.006103128533079039,-0.0880392265372163,
2022-01-28,0.013944312570942197,-0.07532256045961305,
2022-01-31,0.012789004567013817,-0.0634968564623164,
2022-02-01,0.008039877613156943,-0.05596748580393662,
2022-02-02,0.02348588700761911,-0.03379604484400933,0.017436898585219827
2022-02-03,-0.017756763250448504,-0.05095269972736127,0.017734407182806763
2022-02-04,-0.02127239009272819,-0.07114120411521141,0.017829765595477644
2022-02-07,-0.019182221616263262,-0.08895877938808883,0.01726156685612368
2022-02-08,0.0048893198156170214,-0.08450440749530708,0.01667285962236148
2022-02-09,0.004849819968659075,-0.08006441868955849,0.016669424021194052
2022-02-10,0.028474652991353988,-0.05386957223734412,0.017815702585688476
2022-02-11,0.014929025601950974,-0.0397447668584906,0.01815382452750074
2022-02-14,-0.010833858490652215,-0.05014803616925401,0.018203273258623434
2022-02-15,0.0207552223682812,-0.030433647442998257,0.018646580782514823
2022-02-16,0.005453780044047729,-0.02514584581804269,0.018141428433723673
2022-02-17,-0.005158893914576135,-0.030175014981651205,0.018050248204850735
2022-02-18,0.0029928875514018127,-0.027272437856951326,0.017533449900499813
2022-02-22,-0.03656050460391835,-0.0628358483710405,0.01897157540221581
2022-02-23,-0.03137029681140657,-0.092234965968651,0.01867776799445511
2022-02-24,0.008563471538632683,-0.08446134593595755,0.018451293356661576
2022-02-25,0.02754417974737411,-0.059243584682748596,0.018595437951654952
2022-02-28,-0.008354892325918462,-0.06710350323764125,0.01870083192295927
2022-03-01,0.011213156007606528,-0.056642789280495376,0.018617436203160802
2022-03-02,0.029473549945595368,-0.028838703413816558,0.019476559974020844
2022-03-03,0.01231007055251232,-0.01688363933497128,0.0195658108525481
2022-03-04,-0.01476194558514099,-0.03139634955497028,0.019254848525868697
2022-03-07,-0.02026440628918602,-0.051024527460777125,0.019379767787403523
2022-03-08,-0.007964522847173638,-0.05858266429322312,0.01885380242063559
2022-03-09,0.029809102685269373,-0.030519858263447053,0.01928255867546423
2022-03-10,0.0013042905986231368,-0.029255374429028258,0.019282188376939458
2022-03-11,-0.0006957454726177481,-0.029930765607337317,0.01929315059090272
2022-03-14,-0.00042952708986043753,-0.03034743662254913,0.018372026039224613
2022-03-15,0.031149075758138967,-0.00014365546683126063,0.019290289273765766
2022-03-16,0.0072142422142329465,0.007069550382068579,0.019086038503072708
2022-03-17,0.0006563678655808758,0.007730558473344251,0.018648132560478647
2022-03-18,-0.016169547049905142,-0.008563988205517625,0.01904107383316489
2022-03-21,-0.0065364356840629245,-0.015044445931476136,0.019065623249160307
2022-03-22,0.0022320880013249056,-0.012845938457401451,0.019062191167179925
2022-03-23,0.001819505094614371,-0.011049806613255386,0.017024573455590296
2022-03-24,0.017420981088812182,0.006178676003512296,0.01539332431302701
2022-03-25,0.004455608306722425,0.010661814070360487,0.015372201692403043
2022-03-28,-0.02389956481557809,-0.013492563461643847,0.015667642198231028
2022-03-29,0.02326128034699937,0.009454862584074464,0.016097649932668323
2022-03-30,-0.008526433507719533,0.0008478128192070944,0.016224206270228175
2022-03-31,-0.0166109239193869,-0.015777194054417576,0.01555971154338594
2022-04-01,-0.025592777292883784,-0.040966189133560094,0.016331064635120834
2022-04-04,0.02909665901033298,-0.013061509359399093,0.01726790275483114
2022-04-05,0.005299577459156657,-0.0078311523808261,0.016578638650489034
2022-04-06,0.015423865030175898,0.007471926011997088,0.016643459027931122
2022-04-07,0.036640331324247155,0.04438603118095408,0.017242126671653785
2022-04-08,0.01326300976379402,0.058237733309677076,0.01735645903236891
2022-04-11,-0.017013549445547782,0.04023335330886857,0.017944743549533643
2022-04-12,-0.008826718549724943,0.031051506273174656,0.018128911485858046
2022-04-13,0.009128266886485603,0.04046321959614918,0.01702781055431993
2022-04-14,-0.014114032658066433,0.025778087735252253,0.017336714452633024
2022-04-18,0.01084214459213717,0.036899722081923825,0.017468038310342125
2022-04-19,0.012014610139438053,0.04935766799642982,0.017121499379386625
2022-04-20,0.018581669929079503,0.06885648582068815,0.017309570714917046
2022-04-21,-0.021119513412292457,0.046282756932582325,0.01816082933627928
2022-04-22,-0.02798874435142973,0.016998616329487293,0.019376246660734456
2022-04-25,0.00798276731564318,0.02511707964397658,0.019096200321121554
2022-04-26,0.0011634340356685424,0.026309735744979523,0.019080452733008114
2022-04-27,-0.0013440979666170527,0.02493027491604538,0.01823024769474206
2022-04-28,-0.12618984074246764,-0.10440551324774394,0.032831066905202266
2022-04-29,-0.02684193415081737,-0.12844500148698312,0.03316715063634165
2022-05-02,0.006759602182191848,-0.12255363641713435,0.03318573698243565
