Date,Daily_Returns,Cumulative_Returns,Volatility_21d
2012-01-03,,,
2012-01-04,0.013711237290831235,0.013711237290831235,
2012-01-05,0.01735796041858584,0.03130719682360117,
2012-01-06,0.001772519956451557,0.03313520941120318,
2012-01-09,-0.0008848665119653987,0.03222102266206295,
2012-01-10,-0.0035421345836319507,0.028564756879739805,
2012-01-11,0.004665636226577563,0.03336366587081896,
2012-01-12,0.014152871454957028,0.04798872900011175,
2012-01-13,0.01591800810978694,0.06467062208730079,
2012-01-17,0.004292945386304092,0.06924119492232395,
2012-01-18,-0.026929317068450698,0.040447259761611676,
2012-01-19,0.004612583245495516,0.045246409359809725,
2012-01-20,0.00262361067758321,0.04798872900011153,
2012-01-23,0.004579160880535005,0.05278763799119046,
2012-01-24,0.017148029394728148,0.07084087135386974,
2012-01-25,-0.002561127727552681,0.0680983111064486,
2012-01-26,0.000856013948522083,0.06901261815914861,
2012-01-27,-0.0019239339362320251,0.06695590850481192,
2012-01-30,0.00236400062059805,0.06947819293466795,
2012-01-31,0.0010726864293242322,0.07062540767868719,
2012-02-01,0.00835452772703138,0.07956997733240301,
2012-02-02,-0.002123869308990889,0.07727711179063879,0.009717268068798484
2012-02-03,0.028315434080836477,0.10778068083634063,0.010924928610630318
2012-02-06,-0.0049688256525805,0.10227631177196783,0.01067324582808009
2012-02-07,0.0004162638453568679,0.10273514954815188,0.010686590067045025
2012-02-08,0.015599144341341908,0.1199368743162248,0.01097582425751147
2012-02-09,-0.012697467402880025,0.10571651236131108,0.011459416106329725
2012-02-10,0.004356083643943354,0.11053310597564625,0.011458057888282362
2012-02-13,0.04460967831429685,0.16007363059059676,0.01441911369049072
2012-02-14,0.013048581819946614,0.17521094627652078,0.014323240908013275
2012-02-15,-0.011904434084612836,0.16122072503105644,0.014781355190914214
2012-02-16,0.0037521152722084228,0.16557775904785044,0.01297287046075594
2012-02-17,-0.0017708369565632154,0.16351371087638045,0.013069165459299745
2012-02-21,0.0023658214945754263,0.16626637662280497,0.013071824629756515
2012-02-22,0.00865296667764559,0.17635804071698047,0.013092594586465549
2012-02-23,0.012478002194258098,0.19103663893028,0.012921239747350285
2012-02-24,0.0007700807079733529,0.19195383326840965,0.012841958242831304
2012-02-27,0.008851233134014036,0.20250409453165008,0.012821643585959977
2012-02-28,-0.0017166584196898205,0.20043980575306075,0.012815562660227438
2012-02-29,0.006496216887177386,0.2082381230912338,0.012793388688403982
2012-03-01,0.004745577749024399,0.21397191104369861,0.012749085027242516
2012-03-02,0.003211505488208921,0.217870588498547,0.012752556488984894
2012-03-05,0.004708241264495205,0.22360461705813095,0.012625942854229705
2012-03-06,-0.02211803469008289,0.19654088769109368,0.012991831448830551
2012-03-07,0.011117720123860586,0.20984369439719885,0.01292572848268833
2012-03-08,0.0005684828984295898,0.21053146984723647,0.012923353122949902
2012-03-09,0.0018946945372770863,0.21282505721035805,0.012680159239739443
2012-03-12,-0.0009454069401062526,0.2116784439841366,0.012160780850754763
2012-03-13,0.00870734469424761,0.22222894585449615,0.012196355491108589
2012-03-14,-0.008632181316065357,0.21167844398413682,0.00842327777506858
2012-03-15,-0.005300122857368139,0.20525639936739615,0.008179873948967024
2012-03-16,-0.006279508028180003,0.19768798213155336,0.00781192880769729
2012-03-19,-0.004021777201839938,0.19287114791009907,0.007883867205146935
2012-03-20,0.01634308270578111,0.21236633973773378,0.008515907868711566
2012-03-21,0.020242102254910854,0.236907183157117,0.009402158993870412
2012-03-22,-0.004079053831469559,0.23186177217248782,0.009419493877660643
2012-03-23,-0.0013034673579428446,0.23025608056296343,0.009146678522273313
2012-03-26,0.01733770834219528,0.2515859016739763,0.009766490783282497
2012-03-27,0.0003668934639231569,0.2520451003608388,0.009659999248987784
2012-03-28,-0.007327683369362292,0.2428705103012332,0.00984290028485323
2012-03-29,0.001291437907990689,0.24447560039296,0.009781469695776469
2012-03-30,-0.002948437531115733,0.24080634182620364,0.009796086698358648
2012-04-02,0.010166413256127882,0.2534208918680332,0.009987193831573324
2012-04-03,-0.02342175475183461,0.22406357513787434,0.011321253770253776
2012-04-04,-0.008057069673470418,0.21420120962823108,0.010313798901794728
2012-04-05,0.0005667399729629707,0.21488934598894738,0.010036685419828063
2012-04-09,-0.02624133884014035,0.18300902300757493,0.011580059267226226
2012-04-10,-0.051958233119266506,0.12154196440795162,0.016013941352184348
2012-04-11,0.014928667968163278,0.1382850920069596,0.01651216505943529
2012-04-12,-0.015313830154894847,0.1208535874401162,0.016504325777693132
2012-04-13,-0.0016365997279346178,0.11901919876385714,0.016476368908690597
2012-04-16,-0.011067845098117202,0.10663406761011962,0.01655314824180139
2012-04-17,0.01575171483824689,0.12406545187340345,0.017085998111966243
2012-04-18,-0.010610391567425603,0.11213867728161153,0.017168395498332285
2012-04-19,-0.020416386633388295,0.08943282405628517,0.016949932479701897
2012-04-20,0.014946941147226722,0.10571651236131152,0.016592206050246822
2012-04-23,-0.03816635175900396,0.06351534700479067,0.01807869665523157
2012-04-24,-0.0017250614093582417,0.06168071772141248,0.01807250336749461
2012-04-25,0.01901061924540648,0.08186392560620415,0.018187702455016597
2012-04-26,0.0008482356520516099,0.0827816011585718,0.018197427710222272
2012-04-27,0.010167201234787981,0.09379045959087695,0.01856555216733851
2012-04-30,-0.014730550342441417,0.07767832416179132,0.01858447573524353
2012-05-01,0.00405771739916716,0.08205123824844796,0.01871689433578639
2012-05-02,0.009997619614377617,0.09286917493172231,0.018709491294992935
2012-05-03,-0.03559375152392663,0.053969861071043956,0.01943955117988888
