Date,Daily_Returns,Cumulative_Returns,Volatility_21d
2022-01-03,,,
2022-01-04,0.013074797303363361,0.013074797303363361,
2022-01-05,-0.03604804141943074,-0.02344456495080971,
2022-01-06,-0.014773762561335002,-0.03787196307620766,
2022-01-07,0.04029993459242176,0.0009017338813563924,
2022-01-10,-0.022072146920138924,-0.0211903162414947,
2022-01-11,0.013357942319525806,-0.008115432944055256,
2022-01-12,0.009999968788840574,0.0018033817686369247,
2022-01-13,0.04005406500900155,0.041929679548235566,
2022-01-14,-0.006490762523464255,0.035166761432138705,
2022-01-18,-0.044425025744223245,-0.01082054859404824,
2022-01-19,-0.025524218762972284,-0.036068581307570624,
2022-01-20,-0.016370368936373003,-0.05184849426092708,
2022-01-21,-0.0461246404675153,-0.0955816415718751,
2022-01-24,-0.004486548104883692,-0.09963935804390278,
2022-01-25,0.03405109306744181,-0.0689810940303941,
2022-01-26,0.01355935553598031,-0.05635707767363274,
2022-01-27,-0.051600568942131386,-0.10504958934388875,
2022-01-28,-0.0146096176299354,-0.1181244726413282,
2022-01-31,0.06492845053370178,-0.06086566108633851,
2022-02-01,0.037446024460029426,-0.025698813660123943,
2022-02-02,-0.013882514388522282,-0.03922456389824158,0.032213119721742366
2022-02-03,-0.03847957369190658,-0.07619479309309285,0.03300859783343676
2022-02-04,-0.011713019707128458,-0.08701534168714131,0.0322405446235828
2022-02-07,0.08395065495997289,-0.010369681653369711,0.03720817195518409
2022-02-08,0.03644643322342245,0.025698813660125053,0.037018831419034975
2022-02-09,0.04263733245514256,0.0694318749769971,0.03761978534533362
2022-02-10,-0.04595279022517573,0.02028849636606278,0.039147752423448125
2022-02-11,-0.0525850053398178,-0.033363379663501336,0.04085851328090184
2022-02-14,-0.016324644251465736,-0.049143378610933874,0.03987244035051165
2022-02-15,0.06922707794734206,0.016681646834713293,0.04290587766404289
2022-02-16,0.008869213734196357,0.025698813660125053,0.04170567313741362
2022-02-17,-0.043076902955442975,-0.01848511459742519,0.0424653375001844
2022-02-18,-0.026182805826305944,-0.04418392825754969,0.04272740407834329
2022-02-22,-0.039622647281047585,-0.08205589133375724,0.042389220046846456
2022-02-23,-0.052554010940461526,-0.13029753606333516,0.043998821012708314
2022-02-24,0.004147222390314065,-0.12669068653198567,0.043294924990346755
2022-02-25,0.014455279667812126,-0.11406675616930051,0.043311628235432484
2022-02-28,-0.008142486031461615,-0.12128045523199948,0.04184242611727304
2022-03-01,-0.05182145924796444,-0.16681698431158432,0.04325404439699224
2022-03-02,0.03138527803425828,-0.14066730371078162,0.04123825358707702
2022-03-03,-0.026232949318463095,-0.16321013478023494,0.040416244904321434
2022-03-04,-0.06303879902803322,-0.21596036292251874,0.042250107856487966
2022-03-07,-0.11558363115320125,-0.30658251114397206,0.0479278664321337
2022-03-08,0.03771130815281776,-0.28043283054316936,0.049164080161475714
2022-03-09,0.08458643011082034,-0.21956721245386834,0.04922505564575887
2022-03-10,0.028307324450369986,-0.19747524832509333,0.048871191156830286
2022-03-11,-0.01741570108030943,-0.2114517795098131,0.04734154453374263
2022-03-14,-0.024585495185989403,-0.2308386279885951,0.046832126742728776
2022-03-15,0.06975384357035108,-0.17718666596495491,0.04912447251683639
2022-03-16,0.05863012026434067,-0.1289450212353771,0.051058579398655365
2022-03-17,0.01915118245744707,-0.11226328840658817,0.04863267787577155
2022-03-18,0.010665265554941072,-0.1027953406345743,0.048660409846297534
2022-03-21,-0.013567862459266333,-0.11496849005065735,0.04793294592686307
2022-03-22,0.014263917402764337,-0.1023444736938961,0.04780133624723232
2022-03-23,-0.02561528040132688,-0.1253381717040276,0.04734390408123148
2022-03-24,0.018041257131542254,-0.10955817275659507,0.046003585912845014
2022-03-25,0.005569651157041111,-0.104598722403211,0.04600772467118642
2022-03-28,0.03423969205828459,-0.07394045838970231,0.04647113497654399
2022-03-29,0.031158683598919712,-0.04508566213890641,0.04678363755498518
2022-03-30,0.001888527271122653,-0.04328228037026971,0.04495259997851648
2022-03-31,0.03110272708617612,-0.013525750238117418,0.04494516219504292
2022-04-01,-0.0027422060440462914,-0.016230865888110513,0.04435010862086174
2022-04-04,0.006874409744646037,-0.009468033766089734,0.04120919633864128
2022-04-05,0.010013710859307912,0.00045086694067841826,0.02909806739654873
2022-04-06,-0.06804867924920777,-0.06762849320835962,0.03421803619089174
2022-04-07,-0.016924582993460002,-0.08340849215579205,0.030570092536301285
2022-04-08,-0.019183442750222213,-0.10099187287186129,0.03075894190840502
2022-04-11,0.01604812869877592,-0.08656447474646345,0.03035646246869293
2022-04-12,-0.0029614740999286404,-0.08926959039645654,0.02957158394481457
2022-04-13,0.06188118578160395,-0.03291251272282336,0.028795859978668424
2022-04-14,0.008857744519862987,-0.02434629883216588,0.026377235128152522
2022-04-18,-0.019870624644355295,-0.043733147310947906,0.026757565870381802
2022-04-19,0.04573320427030292,2.220446049250313e-16,0.02825396753731464
2022-04-20,-0.007213699062698975,-0.007213699062698753,0.02807232093570987
2022-04-21,-0.00817440061007435,-0.01532913200675412,0.028163434111473835
2022-04-22,-0.03250920269509061,-0.047339996842297394,0.028572821189567388
2022-04-25,0.005205897525817571,-0.04238054648891332,0.028404691864773596
2022-04-26,-0.06685499489622593,-0.10640219016592367,0.032313811993766386
2022-04-27,0.004540875578892933,-0.10234447369389588,0.03139586850980653
2022-04-28,0.03566052221309146,-0.07033360885835271,0.03164090349673517
2022-04-29,-0.028613003325649977,-0.09693415639983372,0.032206620061178484
2022-05-02,-0.008487272614388308,-0.10459872240321089,0.031302924736933566
